case,n,tag,family,v_rel,rho_raw,rho_gap
4,25,dit-skyline-0.85,DiT,0.40625,0.954499337100249,0.9962732026187776
4,25,nn-skyline-0.55,classical,0.40625,0.8347120486059074,0.9864617735891499
4,25,nn-skyline-0.7,classical,0.34375,0.944687553344261,0.9954695316430238
4,25,nn-skyline-0.85,classical,0.40625,0.954499337100249,0.9962732026187776
4,25,nn-shelf-0.5,classical,0.34375,0.7562552540543106,0.9800356371472153
4,25,nn-shelf-0.65,classical,0.1875,0.8872189451431858,0.990762464501554
4,25,nn-shelf-0.8,classical,0.28125,0.9428951662098474,0.9953227323033725
4,25,spread-0.55,classical,0.40625,0.8369427687907125,0.9866445416688705
4,25,spread-0.7,classical,0.4375,0.906978904443882,0.99238096736218
4,25,spread-0.85,classical,0.4375,0.9653505148932954,0.9971619572134242
4,25,skyline-clust-0.55,classical,0.40625,0.8544297547897393,0.9880768170925135
4,25,dp-skyline-0.55,classical,0.40625,0.8135658899333702,0.9847297744745901
4,25,abacus-0.55,classical,0.5,0.7618428370992534,0.9804933122551802
4,25,skyline-clust-0.7,classical,0.40625,0.9371605400943808,0.9948529810378406
4,25,dp-skyline-0.7,classical,0.34375,0.9368178842684463,0.9948249469316706
4,25,abacus-0.7,classical,0.53125,0.8450403623673614,0.9873077064533297
4,25,skyline-clust-0.85,classical,0.40625,1.0112782613238198,1.0009237827391497
4,25,dp-skyline-0.85,classical,0.40625,1.014903644128704,1.0012206804025785
4,25,abacus-0.85,classical,0.5,0.943404885266287,0.9953644656156598
4,25,shelf-0.5,classical,0.28125,0.7741451446968168,0.9815009651446439
4,25,shelf-0.65,classical,0.21875,0.8862445694405716,0.9906826422276374
4,25,shelf-0.8,classical,0.3125,0.9414490337213046,0.9952043028249293
4,25,boundary-fix,classical,0.1875,0.8872189451431858,0.990762464501554
4,25,sp-sa,classical,0.46875,0.9532352757748102,0.99616965349957
5,26,dit-direct-t1,DiT,0.4444444444444444,1.374833958600817,1.0828600509309898
