case,n,tag,family,v_rel,rho_raw,rho_gap
87,108,dp-skyline-0.55,classical,0.3333333333333333,0.8009891246595554,0.9679020468829079
87,108,abacus-0.55,classical,0.45,0.8744331013163859,0.9818791651585302
87,108,skyline-clust-0.7,classical,0.35,0.9486921767514173,0.996011397701488
87,108,dp-skyline-0.7,classical,0.3,0.8675096281935553,0.9805615338082728
87,108,abacus-0.7,classical,0.5,0.9862863113007856,1.0031659566933688
87,108,skyline-clust-0.85,classical,0.3,0.9933963328425685,1.0045190747298443
87,108,dp-skyline-0.85,classical,0.3,0.9354915997845068,0.9934991918008051
87,108,abacus-0.85,classical,0.45,0.9952887520426614,1.0048792002840838
87,108,shelf-0.5,classical,0.11666666666666667,0.9792560781850641,0.9750938400252981
87,108,shelf-0.65,classical,0.1,1.159875168347893,1.0362016693951417
87,108,shelf-0.8,classical,0.1,1.1735146686415754,1.0387973374869663
87,108,restart-t0-k0.6,classical,0.36666666666666664,0.9162364310951985,0.9898347570646756
87,108,restart-t0-k0.75,classical,0.36666666666666664,0.9423383783461852,0.9680680365573139
87,108,restart-t1-k0.6,classical,0.36666666666666664,0.9066494205887597,0.988010242083334
87,108,restart-t1-k0.75,classical,0.35,0.926614967513311,0.9650757393913529
87,108,restart-t2-k0.6,classical,0.38333333333333336,0.9060306874092864,0.9878925430598174
87,108,restart-t2-k0.75,classical,0.36666666666666664,0.9447246244386481,0.9685221703531204
87,108,restart-t3-k0.6,classical,0.36666666666666664,0.9105266486681498,0.98874814687896
87,108,restart-t3-k0.75,classical,0.38333333333333336,0.9075094230873165,0.961439743420358
87,108,restart-t4-k0.6,classical,0.38333333333333336,0.9071134067764727,0.9880985741185341
87,108,restart-t4-k0.75,classical,0.36666666666666664,0.9193021867596662,0.963684049044399
87,108,restart-t5-k0.6,classical,0.36666666666666664,0.891602930203416,0.9851467551206436
87,108,restart-t5-k0.75,classical,0.36666666666666664,0.9324071650664378,0.9661780261453864
87,108,boundary-fix,classical,0.1,1.1152787902934407,1.0277144622121304
88,109,dit-abacus-0.55,DiT,0.47619047619047616,1.0423218176890627,1.0071921853473083
88,109,dit-abacus-0.55-bfix,DiT,0.47619047619047616,1.0423218176890627,1.0071921853473083
88,109,dit-abacus-0.7,DiT,0.4523809523809524,1.0312745254545843,1.0059347588794048
88,109,dit-abacus-0.7-bfix,DiT,0.4523809523809524,1.0312745254545843,1.0059347588794048
88,109,dit-abacus-0.85,DiT,0.38095238095238093,1.0779850757798048,1.011251522985453
88,109,dit-abacus-0.85-bfix,DiT,0.38095238095238093,1.0779850757798048,1.011251522985453
88,109,dit-cluster-0.55,DiT,0.38095238095238093,0.9369385568809222,0.995197075829932
88,109,dit-cluster-0.55-bfix,DiT,0.38095238095238093,0.9369385568809222,0.995197075829932
88,109,dit-cluster-0.7,DiT,0.38095238095238093,0.9369385568809222,0.995197075829932
88,109,dit-cluster-0.7-bfix,DiT,0.38095238095238093,0.9369385568809222,0.995197075829932
88,109,dit-cluster-0.85,DiT,0.34523809523809523,0.9748520221252444,0.9995125078717926
88,109,dit-cluster-0.85-bfix,DiT,0.34523809523809523,0.9748520221252444,0.9995125078717926
88,109,dit-skyline-0.55,DiT,0.3333333333333333,0.9851166432439805,1.0006808563127838
88,109,dit-skyline-0.7,DiT,0.3333333333333333,0.9851166432439805,1.0006808563127838
88,109,dit-skyline-0.85,DiT,0.2976190476190476,0.990903944258453,0.9804334848514578
88,109,nn-skyline-0.55,classical,0.3333333333333333,0.9766805432776269,0.9997206722639544
88,109,nn-skyline-0.7,classical,0.3333333333333333,0.9766805432776269,0.9997206722639544
88,109,nn-skyline-0.85,classical,0.2857142857142857,0.9942204517201221,0.9808109945555115
88,109,nn-shelf-0.5,classical,0.17857142857142858,0.9974049111141885,1.0020796042898779
